timestep,alt_70km,alt_75km,alt_80km,alt_85km,alt_90km,alt_95km,alt_100km,alt_105km,alt_110km,alt_115km,alt_120km,alt_125km,alt_130km,alt_135km,alt_140km,alt_145km,alt_150km,alt_155km,alt_160km,alt_165km,alt_170km,alt_175km,alt_180km,alt_185km,alt_190km,alt_195km,alt_200km,alt_205km,alt_210km,alt_215km,alt_220km,alt_225km,alt_230km,alt_235km,alt_240km,alt_245km,alt_250km,alt_255km,alt_260km,alt_265km,alt_270km,alt_275km,alt_280km,alt_285km,alt_290km,alt_295km,alt_300km
4100,287.684,131.927,58.7865,25.3597,10.4195,4.19721,1.64902,0.607243,0.24735,0.114545,0.0612316,0.0344659,0.0217618,0.0145954,0.00994401,0.00775336,0.00564194,0.00447674,0.00367808,0.00293521,0.0023972,0.00200192,0.00168993,0.00144585,0.00119991,0.00105677,0.000916538,0.000789528,0.000689984,0.000605383,0.000528114,0.000477455,0.000438318,0.000400506,0.000340939,0.000304096,0.000282841,0.000253682,0.000224012,0.000206141,0.000183896,0.000168536,0.00015224,0.000137197,0.000128639,0.000118176,0.000109644
4200,287.318,132.164,59.0073,25.2774,10.4494,4.21171,1.64622,0.607794,0.247738,0.114556,0.0612351,0.0344674,0.0217586,0.0145224,0.00998688,0.00774596,0.00565008,0.00446303,0.003672,0.00292584,0.00239694,0.00199401,0.00169178,0.00144453,0.00119674,0.00105787,0.000917951,0.000790788,0.000691005,0.000604236,0.000529479,0.000475883,0.000437988,0.000402091,0.000339686,0.000303925,0.000282281,0.00025352,0.00022377,0.000206372,0.000183778,0.000169267,0.000151878,0.000137621,0.000128442,0.000118249,0.000109923
4300,286.703,132.17,59.0873,25.2083,10.4431,4.23102,1.64771,0.607065,0.24813,0.114589,0.0615563,0.0344131,0.0218154,0.0145273,0.0100046,0.00773534,0.00565264,0.00446358,0.0036419,0.00292029,0.0024003,0.00198993,0.00169924,0.00144375,0.00119893,0.00105928,0.00092367,0.000790799,0.000691023,0.000600422,0.000528155,0.000476091,0.000437904,0.000401326,0.000339749,0.00030338,0.000281743,0.00025298,0.000223352,0.000206656,0.000183736,0.000168494,0.000152226,0.00013758,0.000128413,0.000117499,0.000109886
4400,286.345,132.03,58.97,25.1446,10.4737,4.24642,1.64365,0.60702,0.248502,0.114895,0.0616837,0.03428,0.0218139,0.0145168,0.0100459,0.00771205,0.0056672,0.00448457,0.00363945,0.00292906,0.00240158,0.00199623,0.00170176,0.0014401,0.00119842,0.00106136,0.000923061,0.00079093,0.000692001,0.000602346,0.000529935,0.000476931,0.000437608,0.000403177,0.000339617,0.000303739,0.000282006,0.000252089,0.000223206,0.000207913,0.000183606,0.000168353,0.000152103,0.000136943,0.000128626,0.000117109,0.000109791
4500,286.132,131.839,58.9429,25.1748,10.4603,4.24911,1.63989,0.604522,0.247547,0.114859,0.0618698,0.0342654,0.0217699,0.0145018,0.0100484,0.00768691,0.00567106,0.00447847,0.00364059,0.00292976,0.00239166,0.00199355,0.00170273,0.00143773,0.00119945,0.00106223,0.000920782,0.000791259,0.00068946,0.000599756,0.000528625,0.000477717,0.00043828,0.000402096,0.000338926,0.000302287,0.000282928,0.000252835,0.00022302,0.00020776,0.000183349,0.000168355,0.000151683,0.000136921,0.00012895,0.000116959,0.000110139
4600,286.083,131.567,59.0036,25.1924,10.4151,4.24726,1.63799,0.603257,0.247009,0.115184,0.0617705,0.0342338,0.0217512,0.0144745,0.0100519,0.0076483,0.00567254,0.00447959,0.00362211,0.00291786,0.00238017,0.00199057,0.0017027,0.00143229,0.0011932,0.00105974,0.000915955,0.000792105,0.000689999,0.000599498,0.000529282,0.000477,0.000437396,0.000402239,0.00033909,0.000301946,0.000282259,0.000251681,0.000223326,0.000208413,0.000183342,0.00016806,0.000151794,0.000136901,0.000128637,0.000116703,0.000110103
4700,285.7,131.297,58.9927,25.1759,10.4361,4.23811,1.63844,0.602595,0.247466,0.115208,0.0615536,0.0341298,0.0217802,0.014446,0.0100876,0.0076395,0.00568584,0.00446482,0.00363315,0.00291795,0.00238233,0.00198735,0.00170535,0.00143428,0.00120174,0.00105865,0.000914209,0.000792376,0.0006907,0.000600599,0.000531114,0.000476107,0.000436661,0.000401775,0.000338744,0.000301908,0.000280774,0.000250872,0.000223415,0.000207858,0.000183748,0.000168027,0.00015198,0.000136945,0.000128765,0.000116414,0.000109988
4800,285.35,131.582,58.8502,25.1609,10.3862,4.22958,1.63792,0.602288,0.247632,0.114889,0.0614743,0.0341192,0.0217925,0.0144412,0.0100997,0.00761796,0.00569831,0.00445672,0.00362341,0.00291272,0.00237151,0.00198635,0.00170994,0.00143285,0.00119652,0.00106289,0.000914268,0.00079229,0.000690193,0.000600547,0.000531684,0.000475672,0.000436221,0.000401102,0.000339572,0.000303578,0.000280032,0.000251505,0.000224203,0.00020852,0.000183836,0.000168078,0.000152354,0.000137994,0.000128847,0.000116378,0.000109758
4900,284.107,132.19,58.878,25.0717,10.412,4.2255,1.63587,0.60315,0.246244,0.114462,0.061551,0.0341947,0.0217591,0.014462,0.0100994,0.0076216,0.00569194,0.00446051,0.00362039,0.00291204,0.00237385,0.00198507,0.00170878,0.0014321,0.00119968,0.00105908,0.000912106,0.000794599,0.000689595,0.000600224,0.000532152,0.000475462,0.000435865,0.000400297,0.00033984,0.000302892,0.000280117,0.00025124,0.000225561,0.000208035,0.00018413,0.000167174,0.000152087,0.000138152,0.00012904,0.000116605,0.000109635
5000,283.41,132.101,58.8065,25.1816,10.4323,4.2354,1.63542,0.603297,0.246226,0.114067,0.0614153,0.034152,0.0217515,0.0144602,0.0100661,0.00760249,0.00569652,0.00445618,0.00361352,0.00290646,0.00237098,0.0019844,0.00170508,0.0014382,0.00119837,0.00105743,0.000907616,0.000796104,0.000688979,0.000600455,0.000532863,0.000474974,0.000433987,0.000399661,0.000340772,0.00030202,0.000280175,0.00025146,0.000225399,0.000208325,0.000184235,0.000167589,0.000152309,0.00013817,0.000128492,0.000117312,0.000109488
